Offshore_f,159.9318805
Offshore_g,124.3914626
Onshore,59.56714
PV_g,31.92
PV_c,44.47
river,143.9091399
lake,110.2334321
nuc,342.8623
OCGT,38.4925
CCGT,60.2251
PHS,26.66765
electrolysis,39.10433
electrolysis_off,32.48818
electrolysis_on,35.85436
electrolysis_PV,24.07091
electrolysis_nuc,39.68565
Blue,57.40747
Bio,57.40747
hydrogen,0
h2_ccgt,73.60846
